event_id,product_instance_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
22613,1333,2022-03-24 14:57:31,call,27,0,0,---------,outgoing,+55-36-36107471,+55-51-51541615
22614,1333,2022-04-02 15:29:09,call,26,0,0,---------,incoming,+55-42-42217761,+55-36-36107471
22615,1333,2022-02-11 05:18:46,data,0,0,101,---------,---------,+55-36-36107471,---------
22616,1333,2022-04-24 04:27:31,sms,0,1,0,---------,incoming,+55-46-46145676,+55-36-36107471
22617,1333,2022-02-19 11:10:42,data,0,0,35,roaming,---------,+55-36-36107471,---------
22618,1333,2022-03-21 06:28:26,call,42,0,0,roaming,outgoing,+55-36-36107471,+55-40-40315301
22619,1333,2022-03-16 04:46:57,data,0,0,53,---------,---------,+55-36-36107471,---------
22620,1333,2022-02-24 04:40:39,sms,0,1,0,---------,outgoing,+55-36-36107471,+55-41-41547647
22621,1333,2022-03-24 11:15:41,data,0,0,79,roaming,---------,+55-36-36107471,---------
22622,1333,2022-04-12 17:27:51,data,0,0,191,---------,---------,+55-36-36107471,---------
22623,1333,2022-04-10 06:26:02,sms,0,1,0,---------,outgoing,+55-36-36107471,+55-03-03557705
22624,1333,2022-02-27 23:25:44,sms,0,1,0,---------,outgoing,+55-36-36107471,+55-25-25883803
22625,1333,2022-04-25 09:09:09,sms,0,1,0,---------,incoming,+55-82-82040681,+55-36-36107471
22626,1333,2022-03-19 04:45:31,data,0,0,44,---------,---------,+55-36-36107471,---------
22627,1333,2022-02-17 11:04:38,call,12,0,0,---------,incoming,+55-35-35302774,+55-36-36107471
22628,1334,2022-02-08 17:58:00,data,0,0,92,---------,---------,+55-26-26873110,---------
22629,1334,2022-02-19 22:19:48,data,0,0,145,---------,---------,+55-26-26873110,---------
22630,1334,2022-03-26 23:35:05,sms,0,1,0,---------,outgoing,+55-26-26873110,+55-12-12404354
22631,1334,2022-04-15 07:57:30,data,0,0,16,---------,---------,+55-26-26873110,---------
22632,1334,2022-03-20 01:56:46,sms,0,1,0,---------,incoming,+55-10-10688180,+55-26-26873110
22633,1334,2022-04-15 05:34:19,data,0,0,191,---------,---------,+55-26-26873110,---------
22634,1334,2022-04-07 15:21:31,data,0,0,187,---------,---------,+55-26-26873110,---------
22635,1334,2022-03-13 00:48:15,sms,0,1,0,---------,outgoing,+55-26-26873110,+55-47-47574871
22636,1334,2022-04-13 05:48:03,call,30,0,0,roaming,outgoing,+55-26-26873110,+55-34-34438760
22637,1334,2022-04-03 06:05:28,call,13,0,0,---------,incoming,+55-45-45465506,+55-26-26873110
22638,1334,2022-03-16 00:13:02,sms,0,1,0,---------,outgoing,+55-26-26873110,+55-03-03378652
22639,1334,2022-03-10 23:57:15,call,28,0,0,---------,outgoing,+55-26-26873110,+55-04-04782121
22640,1334,2022-03-23 09:10:22,data,0,0,132,---------,---------,+55-26-26873110,---------
22641,1334,2022-03-02 03:56:52,data,0,0,37,---------,---------,+55-26-26873110,---------
22642,1334,2022-04-08 23:10:27,call,48,0,0,---------,incoming,+514-76-89845906,+55-26-26873110
22643,1335,2022-04-06 12:31:20,sms,0,1,0,---------,incoming,+55-11-11415142,+55-26-26873110
22644,1335,2022-04-07 19:16:36,call,32,0,0,roaming,outgoing,+55-26-26873110,+55-21-21675066
22645,1335,2022-04-16 07:42:34,sms,0,1,0,---------,incoming,+593-43-36631397,+55-26-26873110
22646,1335,2022-03-20 14:45:27,sms,0,1,0,---------,outgoing,+55-26-26873110,+55-30-30783383
22647,1335,2022-02-06 16:00:30,data,0,0,101,---------,---------,+55-26-26873110,---------
22648,1335,2022-03-06 03:52:30,data,0,0,112,roaming,---------,+55-26-26873110,---------
22649,1335,2022-03-19 11:59:44,data,0,0,77,roaming,---------,+55-26-26873110,---------
22650,1335,2022-02-17 10:41:31,sms,0,1,0,---------,incoming,+55-16-16075668,+55-26-26873110
22651,1335,2022-04-22 15:53:03,call,44,0,0,---------,incoming,+55-17-17220186,+55-26-26873110
22652,1335,2022-02-17 07:20:14,data,0,0,111,---------,---------,+55-26-26873110,---------
22653,1335,2022-03-28 06:39:50,data,0,0,91,---------,---------,+55-26-26873110,---------
22654,1335,2022-03-22 05:06:42,call,23,0,0,---------,incoming,+773-96-52531297,+55-26-26873110
22655,1335,2022-03-11 20:00:17,data,0,0,129,---------,---------,+55-26-26873110,---------
22656,1335,2022-03-26 17:03:03,data,0,0,199,roaming,---------,+55-26-26873110,---------
22657,1335,2022-02-10 01:52:30,data,0,0,131,---------,---------,+55-26-26873110,---------
22658,1335,2022-02-20 06:04:18,sms,0,1,0,---------,outgoing,+55-26-26873110,+55-58-58145023
22659,1335,2022-03-07 14:54:33,data,0,0,157,---------,---------,+55-26-26873110,---------
22660,1335,2022-02-02 02:07:09,call,43,0,0,---------,outgoing,+55-26-26873110,+55-17-17385144
22661,1335,2022-02-03 16:44:12,call,48,0,0,---------,incoming,+433-52-87377935,+55-26-26873110
22662,1336,2022-03-16 17:05:13,data,0,0,149,---------,---------,+55-65-65767548,---------
22663,1336,2022-04-26 08:25:28,call,42,0,0,---------,outgoing,+55-65-65767548,+55-57-57213383
22664,1336,2022-03-15 10:48:42,data,0,0,50,---------,---------,+55-65-65767548,---------
22665,1336,2022-02-18 14:22:46,sms,0,1,0,---------,incoming,+55-22-22357208,+55-65-65767548
22666,1336,2022-03-15 20:26:09,data,0,0,199,roaming,---------,+55-65-65767548,---------
22667,1336,2022-04-15 03:53:21,call,4,0,0,---------,outgoing,+55-65-65767548,+55-46-46080476
22668,1336,2022-04-13 17:32:31,data,0,0,104,---------,---------,+55-65-65767548,---------
22669,1336,2022-04-03 12:37:37,sms,0,1,0,---------,incoming,+55-36-36167644,+55-65-65767548
22670,1336,2022-02-22 11:19:45,sms,0,1,0,roaming,incoming,+55-67-67065450,+55-65-65767548
22671,1336,2022-04-30 07:26:06,data,0,0,159,---------,---------,+55-65-65767548,---------
22672,1336,2022-04-11 15:16:59,call,49,0,0,---------,incoming,+55-31-31102731,+55-65-65767548
22673,1336,2022-02-10 06:20:30,call,43,0,0,---------,incoming,+55-20-20757571,+55-65-65767548
22674,1336,2022-03-02 20:20:49,call,47,0,0,---------,incoming,+55-27-27336023,+55-65-65767548
22675,1336,2022-04-30 11:35:14,data,0,0,37,---------,---------,+55-65-65767548,---------
22676,1336,2022-03-03 09:55:06,call,8,0,0,---------,incoming,+479-43-90159027,+55-65-65767548
22677,1336,2022-04-19 20:38:49,sms,0,1,0,---------,outgoing,+55-65-65767548,+55-80-80432004
22678,1336,2022-03-31 14:15:03,call,47,0,0,---------,incoming,+55-58-58286725,+55-65-65767548
22679,1336,2022-03-05 13:00:15,call,4,0,0,---------,incoming,+55-77-77855784,+55-65-65767548
22680,1336,2022-04-02 20:18:17,call,18,0,0,---------,outgoing,+55-65-65767548,+55-40-40373746
22681,1337,2022-03-15 15:20:03,data,0,0,19,---------,---------,+55-58-58801350,---------
22682,1337,2022-04-14 17:02:04,sms,0,1,0,---------,outgoing,+55-58-58801350,+55-65-65767548
22683,1337,2022-04-13 02:43:22,sms,0,1,0,---------,outgoing,+55-58-58801350,+55-21-21161111
22684,1337,2022-03-05 16:45:08,call,2,0,0,---------,outgoing,+55-58-58801350,+55-70-70725565
22685,1337,2022-04-12 14:45:34,sms,0,1,0,---------,incoming,+55-33-33688503,+55-58-58801350
22686,1337,2022-04-12 06:54:06,data,0,0,37,---------,---------,+55-58-58801350,---------
22687,1337,2022-02-05 20:00:15,data,0,0,137,---------,---------,+55-58-58801350,---------
22688,1337,2022-02-12 00:13:33,data,0,0,52,---------,---------,+55-58-58801350,---------
22689,1337,2022-03-24 05:43:31,data,0,0,175,roaming,---------,+55-58-58801350,---------
22690,1337,2022-04-18 04:57:58,sms,0,1,0,---------,incoming,+55-40-40484852,+55-58-58801350
22691,1337,2022-03-27 09:07:46,call,24,0,0,---------,incoming,+55-42-42280442,+55-58-58801350
22692,1337,2022-03-07 23:00:13,sms,0,1,0,---------,incoming,+678-62-15995471,+55-58-58801350
22693,1337,2022-03-22 21:47:17,data,0,0,114,---------,---------,+55-58-58801350,---------
22694,1337,2022-04-19 14:59:58,call,26,0,0,---------,incoming,+55-27-27420644,+55-58-58801350
22695,1337,2022-03-21 02:52:27,data,0,0,185,---------,---------,+55-58-58801350,---------
22696,1337,2022-03-10 17:44:53,sms,0,1,0,---------,outgoing,+55-58-58801350,+55-88-88322883
22697,1337,2022-03-09 07:54:13,sms,0,1,0,---------,outgoing,+55-58-58801350,+55-31-31640123
22698,1337,2022-02-22 13:00:25,data,0,0,3,---------,---------,+55-58-58801350,---------
22699,1337,2022-03-09 07:08:21,data,0,0,117,---------,---------,+55-58-58801350,---------
22700,1338,2022-04-11 18:06:14,data,0,0,115,---------,---------,+55-58-58801350,---------
22701,1338,2022-04-14 18:55:00,sms,0,1,0,roaming,outgoing,+55-58-58801350,+55-54-54057518
22702,1338,2022-02-19 01:03:31,call,26,0,0,---------,incoming,+55-52-52068866,+55-58-58801350
22703,1338,2022-04-29 04:05:54,sms,0,1,0,---------,incoming,+55-30-30628226,+55-58-58801350
22704,1338,2022-04-15 00:34:34,call,13,0,0,---------,outgoing,+55-58-58801350,+55-11-11217232
22705,1338,2022-02-21 23:47:02,call,30,0,0,---------,incoming,+55-12-12584885,+55-58-58801350
22706,1338,2022-03-13 15:07:36,data,0,0,59,---------,---------,+55-58-58801350,---------
22707,1338,2022-04-20 23:16:34,sms,0,1,0,---------,outgoing,+55-58-58801350,+55-84-84554450
22708,1338,2022-04-02 04:27:11,call,35,0,0,---------,incoming,+55-70-70832757,+55-58-58801350
22709,1338,2022-04-18 03:18:18,sms,0,1,0,---------,incoming,+227-73-68925749,+55-58-58801350
22710,1338,2022-03-06 01:56:47,data,0,0,41,---------,---------,+55-58-58801350,---------
22711,1338,2022-02-18 16:20:16,call,35,0,0,---------,incoming,+55-84-84786874,+55-58-58801350
22712,1338,2022-03-19 09:51:05,call,48,0,0,---------,incoming,+55-82-82511685,+55-58-58801350
22713,1338,2022-03-03 11:56:59,sms,0,1,0,---------,incoming,+55-87-87188333,+55-58-58801350
22714,1338,2022-04-13 09:57:29,call,45,0,0,---------,incoming,+55-56-56211467,+55-58-58801350
22715,1339,2022-03-04 20:51:05,data,0,0,20,roaming,---------,+55-40-40568057,---------
22716,1339,2022-03-31 19:01:59,data,0,0,177,---------,---------,+55-40-40568057,---------
22717,1339,2022-03-01 10:44:40,sms,0,1,0,---------,outgoing,+55-40-40568057,+55-02-02103540
22718,1339,2022-04-27 04:32:18,call,36,0,0,---------,incoming,+55-03-03718130,+55-40-40568057
22719,1339,2022-02-02 01:02:44,sms,0,1,0,---------,outgoing,+55-40-40568057,+55-60-60173700
22720,1339,2022-03-18 14:11:32,data,0,0,42,roaming,---------,+55-40-40568057,---------
22721,1339,2022-02-16 01:35:42,data,0,0,125,---------,---------,+55-40-40568057,---------
22722,1339,2022-03-27 00:52:25,data,0,0,61,---------,---------,+55-40-40568057,---------
22723,1339,2022-03-06 13:16:03,data,0,0,27,---------,---------,+55-40-40568057,---------
22724,1339,2022-03-17 10:17:24,sms,0,1,0,---------,outgoing,+55-40-40568057,+55-26-26611827
22725,1339,2022-02-09 13:53:34,call,26,0,0,---------,incoming,+55-37-37058677,+55-40-40568057
22726,1339,2022-04-12 21:08:34,sms,0,1,0,---------,incoming,+55-27-27800354,+55-40-40568057
22727,1339,2022-02-21 12:27:06,data,0,0,54,---------,---------,+55-40-40568057,---------
22728,1339,2022-04-30 21:26:49,sms,0,1,0,---------,incoming,+55-78-78276275,+55-40-40568057
22729,1339,2022-02-23 16:32:07,data,0,0,187,roaming,---------,+55-40-40568057,---------
22730,1339,2022-03-17 12:04:55,call,17,0,0,---------,incoming,+55-14-14478028,+55-40-40568057
22731,1339,2022-02-01 01:20:02,data,0,0,23,---------,---------,+55-40-40568057,---------
22732,1339,2022-04-02 12:28:52,call,15,0,0,---------,incoming,+55-74-74721701,+55-40-40568057
22733,1340,2022-02-24 11:07:24,sms,0,1,0,---------,outgoing,+55-75-75413113,+55-70-70788471
22734,1340,2022-03-24 09:10:53,data,0,0,76,---------,---------,+55-75-75413113,---------
22735,1340,2022-02-27 16:36:51,data,0,0,175,---------,---------,+55-75-75413113,---------
22736,1340,2022-02-13 12:45:18,sms,0,1,0,roaming,incoming,+55-04-04183031,+55-75-75413113
22737,1340,2022-04-02 22:26:43,data,0,0,114,---------,---------,+55-75-75413113,---------
22738,1340,2022-02-09 00:57:25,call,15,0,0,---------,outgoing,+55-75-75413113,+55-30-30302175
22739,1340,2022-02-27 18:14:47,sms,0,1,0,---------,incoming,+55-76-76870371,+55-75-75413113
22740,1340,2022-02-05 13:31:28,call,47,0,0,---------,incoming,+55-11-11501754,+55-75-75413113
22741,1340,2022-02-27 15:38:48,sms,0,1,0,---------,outgoing,+55-75-75413113,+55-67-67433504
22742,1340,2022-02-21 17:30:51,sms,0,1,0,---------,outgoing,+55-75-75413113,+499-45-14230298
22743,1340,2022-02-07 22:08:44,call,45,0,0,---------,incoming,+55-60-60824736,+55-75-75413113
22744,1340,2022-02-15 19:14:12,call,33,0,0,---------,incoming,+55-15-15834742,+55-75-75413113
22745,1340,2022-03-28 13:59:47,sms,0,1,0,---------,outgoing,+55-75-75413113,+55-75-75854411
22746,1340,2022-03-27 15:49:03,sms,0,1,0,---------,incoming,+55-76-76081207,+55-75-75413113
22747,1340,2022-03-18 03:01:06,sms,0,1,0,---------,incoming,+55-25-25504170,+55-75-75413113
22748,1341,2022-04-06 05:20:13,call,16,0,0,---------,incoming,+55-22-22430562,+55-75-75413113
22749,1341,2022-03-20 11:52:59,sms,0,1,0,---------,incoming,+55-44-44585738,+55-75-75413113
22750,1341,2022-03-16 04:56:08,sms,0,1,0,---------,incoming,+55-53-53113017,+55-75-75413113
22751,1341,2022-04-24 23:39:28,call,42,0,0,---------,outgoing,+55-75-75413113,+55-75-75514365
22752,1341,2022-04-15 16:14:25,data,0,0,79,---------,---------,+55-75-75413113,---------
22753,1341,2022-03-02 06:30:13,data,0,0,72,roaming,---------,+55-75-75413113,---------
22754,1341,2022-04-11 21:00:22,sms,0,1,0,---------,outgoing,+55-75-75413113,+55-65-65307301
22755,1341,2022-02-18 06:20:56,data,0,0,118,---------,---------,+55-75-75413113,---------
22756,1341,2022-03-15 02:40:13,sms,0,1,0,---------,outgoing,+55-75-75413113,+55-33-33467361
22757,1341,2022-03-09 12:54:39,call,1,0,0,---------,incoming,+55-28-28745640,+55-75-75413113
22758,1341,2022-03-18 09:37:10,call,33,0,0,---------,incoming,+55-81-81016452,+55-75-75413113
22759,1341,2022-02-01 08:36:28,call,25,0,0,roaming,incoming,+55-52-52068866,+55-75-75413113
22760,1341,2022-02-28 15:10:38,call,1,0,0,---------,incoming,+55-28-28248736,+55-75-75413113
22761,1341,2022-04-14 10:49:30,call,19,0,0,---------,incoming,+55-42-42635055,+55-75-75413113
22762,1341,2022-04-17 14:11:07,sms,0,1,0,---------,incoming,+55-07-07771532,+55-75-75413113
22763,1341,2022-04-01 06:47:33,sms,0,1,0,roaming,outgoing,+55-75-75413113,+55-43-43035614
22764,1342,2022-02-18 17:22:09,call,30,0,0,---------,incoming,+55-53-53616750,+55-00-00311034
22765,1342,2022-04-16 13:17:25,sms,0,1,0,roaming,outgoing,+55-00-00311034,+55-20-20253086
22766,1342,2022-03-04 17:05:25,call,13,0,0,---------,outgoing,+55-00-00311034,+55-35-35164605
22767,1342,2022-03-24 00:37:10,call,1,0,0,---------,outgoing,+55-00-00311034,+542-69-76762679
22768,1342,2022-03-11 03:28:02,sms,0,1,0,---------,incoming,+55-27-27615102,+55-00-00311034
22769,1342,2022-02-13 04:43:29,data,0,0,40,---------,---------,+55-00-00311034,---------
22770,1342,2022-04-06 03:12:15,call,42,0,0,---------,incoming,+55-77-77855784,+55-00-00311034
22771,1342,2022-02-15 03:10:03,data,0,0,50,---------,---------,+55-00-00311034,---------
22772,1342,2022-02-06 20:41:31,sms,0,1,0,---------,outgoing,+55-00-00311034,+55-13-13224084
22773,1342,2022-02-05 00:19:40,data,0,0,184,---------,---------,+55-00-00311034,---------
22774,1342,2022-02-08 19:19:48,data,0,0,149,---------,---------,+55-00-00311034,---------
22775,1342,2022-02-20 20:58:20,call,6,0,0,---------,outgoing,+55-00-00311034,+55-46-46756213
22776,1342,2022-02-09 00:53:39,call,33,0,0,---------,incoming,+55-64-64685730,+55-00-00311034
22777,1342,2022-04-26 10:07:53,sms,0,1,0,---------,outgoing,+55-00-00311034,+55-35-35634545
22778,1342,2022-03-09 04:52:18,sms,0,1,0,---------,outgoing,+55-00-00311034,+55-42-42280442
22779,1343,2022-04-19 18:53:44,call,6,0,0,---------,outgoing,+55-38-38524661,+55-62-62004853
22780,1343,2022-03-06 04:30:34,data,0,0,61,---------,---------,+55-38-38524661,---------
22781,1343,2022-03-11 01:59:10,call,18,0,0,---------,incoming,+55-86-86032803,+55-38-38524661
22782,1343,2022-04-18 04:49:37,call,11,0,0,---------,outgoing,+55-38-38524661,+55-46-46882737
22783,1343,2022-04-08 09:20:12,sms,0,1,0,---------,incoming,+55-58-58652270,+55-38-38524661
22784,1343,2022-02-07 11:27:23,call,29,0,0,---------,outgoing,+55-38-38524661,+55-84-84120654
22785,1343,2022-04-08 00:49:45,data,0,0,108,roaming,---------,+55-38-38524661,---------
22786,1343,2022-02-16 01:11:10,call,29,0,0,---------,incoming,+55-30-30818780,+55-38-38524661
22787,1343,2022-04-14 14:55:13,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-68-68816526
22788,1343,2022-03-24 21:39:40,sms,0,1,0,roaming,incoming,+55-51-51841373,+55-38-38524661
22789,1343,2022-02-14 12:05:13,call,46,0,0,roaming,incoming,+55-36-36331325,+55-38-38524661
22790,1343,2022-04-04 14:40:03,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-56-56474528
22791,1343,2022-03-09 16:23:53,data,0,0,87,---------,---------,+55-38-38524661,---------
22792,1343,2022-04-02 02:44:07,call,7,0,0,---------,outgoing,+55-38-38524661,+55-27-27467851
22793,1343,2022-04-13 13:15:53,data,0,0,35,roaming,---------,+55-38-38524661,---------
22794,1343,2022-02-20 12:30:00,sms,0,1,0,---------,incoming,+761-47-24118851,+55-38-38524661
22795,1344,2022-02-02 08:40:13,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-25-25603350
22796,1344,2022-04-15 01:13:27,data,0,0,8,---------,---------,+55-38-38524661,---------
22797,1344,2022-02-11 12:45:45,data,0,0,113,---------,---------,+55-38-38524661,---------
22798,1344,2022-03-31 05:34:28,sms,0,1,0,---------,outgoing,+55-38-38524661,+187-64-24115287
22799,1344,2022-02-16 08:26:15,sms,0,1,0,---------,incoming,+55-33-33024280,+55-38-38524661
22800,1344,2022-04-08 13:06:17,call,45,0,0,---------,outgoing,+55-38-38524661,+55-35-35302774
22801,1344,2022-03-17 21:38:58,data,0,0,106,---------,---------,+55-38-38524661,---------
22802,1344,2022-03-06 17:30:52,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-28-28276141
22803,1344,2022-03-25 21:11:03,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-07-07401575
22804,1344,2022-03-25 02:43:37,sms,0,1,0,---------,incoming,+55-22-22364074,+55-38-38524661
22805,1344,2022-02-07 22:11:04,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-13-13245238
22806,1344,2022-04-20 17:41:04,call,20,0,0,---------,incoming,+55-67-67065450,+55-38-38524661
22807,1344,2022-02-01 07:37:59,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-34-34438760
22808,1344,2022-04-17 04:42:00,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-34-34660017
22809,1344,2022-04-08 07:00:05,data,0,0,113,---------,---------,+55-38-38524661,---------
22810,1344,2022-03-21 10:16:09,call,24,0,0,---------,incoming,+55-27-27800354,+55-38-38524661
22811,1344,2022-03-08 12:44:24,call,22,0,0,---------,outgoing,+55-38-38524661,+55-87-87883863
22812,1344,2022-03-29 18:54:46,sms,0,1,0,---------,incoming,+55-44-44116245,+55-38-38524661
22813,1345,2022-02-15 06:12:39,data,0,0,120,roaming,---------,+55-38-38524661,---------
22814,1345,2022-03-10 03:23:34,sms,0,1,0,roaming,incoming,+55-23-23181318,+55-38-38524661
22815,1345,2022-02-03 20:38:06,data,0,0,20,---------,---------,+55-38-38524661,---------
22816,1345,2022-02-25 15:58:47,sms,0,1,0,roaming,incoming,+849-21-62685963,+55-38-38524661
22817,1345,2022-02-12 05:30:04,data,0,0,165,---------,---------,+55-38-38524661,---------
22818,1345,2022-03-15 21:31:05,data,0,0,158,---------,---------,+55-38-38524661,---------
22819,1345,2022-04-23 07:08:16,call,9,0,0,roaming,outgoing,+55-38-38524661,+55-04-04800114
22820,1345,2022-03-25 20:15:09,call,48,0,0,---------,incoming,+55-01-01760722,+55-38-38524661
22821,1345,2022-03-19 02:53:26,data,0,0,179,---------,---------,+55-38-38524661,---------
22822,1345,2022-03-01 08:46:45,call,21,0,0,---------,incoming,+55-38-38384358,+55-38-38524661
22823,1345,2022-03-02 08:36:46,data,0,0,101,---------,---------,+55-38-38524661,---------
22824,1345,2022-04-14 18:20:41,sms,0,1,0,roaming,outgoing,+55-38-38524661,+55-81-81585342
22825,1345,2022-02-07 08:58:51,call,26,0,0,---------,incoming,+55-07-07680461,+55-38-38524661
22826,1345,2022-02-13 11:56:55,sms,0,1,0,---------,outgoing,+55-38-38524661,+55-28-28655466
