customer_id,first_name,last_name,date_of_birth,gender,agree_for_promo,autopay_card,email,msisdn,status,customer_category,customer_since,region,language,termination_date
919,Ana,Carvalho,1995-05-01,female,No,2372323474173162,ana.carva95@gmail.com,+55-41-41765104,active,phyzical,2021-09-07,"[-30.0328,-51.2302]",portuguese,----------
920,Joao,Araujo,1995-08-10,male,Yes,5328580886418472,joao.arauj95@gmail.com,+55-08-08240726,active,phyzical,2021-05-14,"[-23.9608,-46.3336]",portuguese,----------
921,Marcia,Lima,1997-10-10,female,Yes,6262484155713218,marc.lima97@gmail.com,+55-06-06463424,active,phyzical,2022-03-17,"[-23.5475,-46.6361]",portuguese,----------
922,Aline,Alves,1979-02-04,female,Yes,7530456202043562,alin.alves79@gmail.com,+55-80-80878865,active,phyzical,2020-07-07,"[-23.5475,-46.6361]",portuguese,----------
923,Franciska,Almeida,1972-08-20,female,Yes,2885554672507283,fran.almei72@gmail.com,+55-70-70725565,active,phyzical,2020-03-11,"[-23.4628,-46.5333]",portuguese,----------
924,Marcos,Barbosa,1964-02-04,male,Yes,7776605206117582,marc.barbo64@gmail.com,+55-73-73733833,active,phyzical,2022-01-12,"[-22.9064,-43.1822]",portuguese,----------
925,Franciska,Ferreira,1981-10-01,female,No,8468725176860460,fran.ferre81@gmail.com,+55-15-15564231,active,phyzical,2021-10-24,"[-15.77972,-47.92972]",portuguese,----------
926,Joao,Ferreira,2001-10-23,male,Yes,6860486418177882,joao.ferre1@gmail.com,+55-88-88550041,active,phyzical,2020-05-21,"[-12.9711,-38.5108]",portuguese,----------
927,Pedro,Martins,2001-03-13,male,Yes,7674384716431087,pedr.marti1@gmail.com,+55-36-36687518,active,phyzical,2020-02-12,"[-23.5475,-46.6361]",portuguese,----------
928,Ana,Araujo,1998-07-23,female,Yes,7332715430141075,ana.arauj98@gmail.com,+55-42-42217761,active,phyzical,2021-11-21,"[-23.5475,-46.6361]",portuguese,----------
929,Jose,Barbosa,1980-06-29,male,No,----------,jose.barbo80@gmail.com,+55-84-84554450,active,phyzical,2020-10-29,"[-3.71722,-38.5431]",portuguese,----------
930,Aline,Pereira,1972-06-17,female,No,8071863084113282,alin.perei72@gmail.com,+55-58-58286725,active,phyzical,2020-10-25,"[-15.77972,-47.92972]",portuguese,----------
931,Marcos,Lima,1986-11-27,male,Yes,----------,marc.lima86@gmail.com,+55-13-13268116,active,phyzical,2021-12-20,"[-3.71722,-38.5431]",portuguese,----------
932,Carlos,Rodrigues,1972-11-28,male,Yes,0241702367435448,carl.rodri72@gmail.com,+55-46-46423410,inactive,phyzical,2021-06-30,"[-19.9208,-43.9378]",portuguese,2021-08-28
933,Francisco,Lima,1987-02-28,male,Yes,4171513350528860,fran.lima87@gmail.com,+55-03-03125345,active,phyzical,2020-04-05,"[-8.05389,-34.8811]",portuguese,----------
934,Aline,Sousa,1974-09-30,female,Yes,8225263208024758,alin.sousa74@gmail.com,+55-18-18347256,active,phyzical,2020-10-10,"[-12.9711,-38.5108]",portuguese,----------
935,Antonio,Ferreira,1956-02-24,male,No,0628876770632410,anto.ferre56@gmail.com,+55-08-08543880,active,phyzical,2021-11-03,"[-22.9064,-43.1822]",portuguese,----------
936,Antonio,Carvalho,1968-05-26,male,No,----------,anto.carva68@gmail.com,+55-22-22153025,active,phyzical,2021-02-12,"[-9.66583,-35.7353]",portuguese,----------
937,Ana,Rodrigues,1995-03-03,female,Yes,----------,ana.rodri95@gmail.com,+55-87-87582686,active,phyzical,2022-02-21,"[-12.9711,-38.5108]",portuguese,----------
938,Pedro,Oliveira,1968-07-26,male,Yes,5537074053523781,pedr.olive68@gmail.com,+55-31-31126228,active,phyzical,2020-06-06,"[-23.6639,-46.5383]",portuguese,----------
939,Luiz,Almeida,1955-10-08,male,No,2113787854164313,luiz.almei55@gmail.com,+55-07-07336715,active,phyzical,2020-12-18,"[-22.9064,-43.1822]",portuguese,----------
940,Patricia,Oliveira,1957-10-03,female,Yes,----------,patr.olive57@gmail.com,+55-66-66267646,active,phyzical,2021-05-30,"[-25.4278,-49.2731]",portuguese,----------
941,Paulo,Alves,1966-08-16,male,No,----------,paul.alves66@gmail.com,+55-85-85227541,active,phyzical,2020-05-04,"[-23.5475,-46.6361]",portuguese,----------
942,Paulo,Pereira,1980-04-29,male,No,5234855700541847,paul.perei80@gmail.com,+55-45-45212334,active,phyzical,2021-05-05,"[-8.05389,-34.8811]",portuguese,----------
943,Andriana,Martins,1985-01-05,female,Yes,4744870386147260,andr.marti85@gmail.com,+55-45-45465506,active,phyzical,2020-08-10,"[-8.05389,-34.8811]",english,----------
944,Aline,Rodrigues,1969-12-29,female,No,----------,alin.rodri69@gmail.com,+55-40-40373746,active,phyzical,2021-07-15,"[-30.0328,-51.2302]",portuguese,----------
945,Pedro,Pereira,1988-08-29,male,No,6621135524228340,pedr.perei88@gmail.com,+55-24-24215076,active,business,2021-08-29,"[-3.71722,-38.5431]",portuguese,----------
946,Fernanda,Lima,1998-07-08,female,No,8241530654113032,fern.lima98@gmail.com,+55-43-43160334,active,phyzical,2020-10-16,"[-15.77972,-47.92972]",portuguese,----------
947,Juliana,Pereira,1964-06-02,female,Yes,0777317230660250,juli.perei64@gmail.com,+55-44-44045026,active,phyzical,2022-04-29,"[-25.4278,-49.2731]",portuguese,----------
948,Paulo,Pereira,2003-02-18,male,Yes,3063351102715043,paul.perei3@gmail.com,+55-77-77284023,active,phyzical,2021-11-16,"[-22.82694,-43.05389]",portuguese,----------
949,Carlos,Almeida,1998-07-18,male,Yes,5815228244423600,carl.almei98@gmail.com,+55-37-37783303,active,phyzical,2022-04-29,"[-15.77972,-47.92972]",portuguese,----------
950,Pedro,Araujo,1979-03-26,male,Yes,0583787577216810,pedr.arauj79@gmail.com,+55-86-86321273,active,phyzical,2021-03-29,"[-3.71722,-38.5431]",portuguese,----------
951,Maria,Carvalho,1994-04-27,female,No,1584043164510648,mari.carva94@gmail.com,+55-00-00811321,active,phyzical,2020-01-03,"[-23.5475,-46.6361]",portuguese,----------
952,Carlos,Rodrigues,1981-07-16,male,No,1061661176481008,carl.rodri81@gmail.com,+55-54-54611128,active,phyzical,2020-09-24,"[-22.9064,-43.1822]",portuguese,----------
953,Carlos,Santos,1939-02-06,male,No,8485384008814827,carl.santo39@gmail.com,+55-85-85381067,active,phyzical,2022-02-11,"[-22.9064,-43.1822]",portuguese,----------
954,Aline,Ferreira,1968-10-20,female,No,0380501014123186,alin.ferre68@gmail.com,+55-30-30650332,active,phyzical,2020-02-27,"[-23.5475,-46.6361]",portuguese,----------
955,Andriana,Martins,1972-05-03,female,Yes,----------,andr.marti72@gmail.com,+55-30-30476231,active,phyzical,2022-02-16,"[-25.4278,-49.2731]",english,----------
956,Juliana,Santos,1940-05-07,female,Yes,6562717681166624,juli.santo40@gmail.com,+55-73-73734466,active,phyzical,2020-11-03,"[-15.77972,-47.92972]",portuguese,----------
957,Maria,Gomes,1996-12-02,female,Yes,6480801365403658,mari.gomes96@gmail.com,+55-32-32052344,active,phyzical,2021-12-05,"[-1.45583,-48.5044]",portuguese,----------
958,Fernanda,Cardoso,1974-05-01,female,No,2418503732720115,fern.cardo74@gmail.com,+55-80-80836373,active,phyzical,2020-12-27,"[-23.5475,-46.6361]",portuguese,----------
959,Lucas,Ribeiro,1986-04-24,male,No,2281612751522704,luca.ribei86@gmail.com,+55-13-13618430,active,phyzical,2020-05-10,"[-23.5475,-46.6361]",portuguese,----------
960,Marcos,Carvalho,1986-01-19,male,No,0410220517351430,marc.carva86@gmail.com,+55-05-05380334,active,phyzical,2021-08-10,"[-22.9064,-43.1822]",portuguese,----------
961,Francisco,Ribeiro,1973-05-07,male,Yes,5335583145880184,fran.ribei73@gmail.com,+55-17-17216722,active,phyzical,2020-10-03,"[-8.05389,-34.8811]",portuguese,----------
962,Antonia,Oliveira,1962-03-02,female,Yes,2175080237411771,anto.olive62@gmail.com,+55-27-27161868,active,phyzical,2020-02-01,"[-19.9208,-43.9378]",portuguese,----------
963,Jose,Almeida,1979-06-07,male,Yes,6516175156500215,jose.almei79@gmail.com,+55-10-10627087,active,phyzical,2021-05-14,"[-12.9711,-38.5108]",portuguese,----------
964,Franciska,Araujo,1965-02-27,female,No,2556316236784106,fran.arauj65@gmail.com,+55-82-82511685,active,phyzical,2021-03-17,"[-22.82694,-43.05389]",portuguese,----------
965,Andriana,Silva,1988-07-29,female,Yes,5628236353328817,andr.silva88@gmail.com,+55-00-00338701,active,phyzical,2021-12-14,"[-23.5475,-46.6361]",portuguese,----------
966,Carlos,Costa,2000-03-05,male,Yes,8377630264268506,carl.costa0@gmail.com,+55-77-77128182,active,phyzical,2022-05-16,"[-22.9064,-43.1822]",portuguese,----------
967,Francisco,Ribeiro,1997-10-14,male,No,1561004310153068,fran.ribei97@gmail.com,+55-64-64166086,active,phyzical,2020-09-18,"[-18.9186,-48.2772]",english,----------
968,Carlos,Santos,1990-05-10,male,Yes,5118322301271028,carl.santo90@gmail.com,+55-17-17657267,active,phyzical,2020-05-06,"[-12.9711,-38.5108]",portuguese,----------
969,Antonia,Rodrigues,1991-04-03,female,No,2531054076853820,anto.rodri91@gmail.com,+55-36-36313001,active,phyzical,2021-08-22,"[-16.6786,-49.2539]",portuguese,----------
970,Maria,Melo,1990-12-20,female,Yes,8522708385615713,mari.melo90@gmail.com,+55-62-62264354,active,phyzical,2020-12-18,"[-19.9208,-43.9378]",english,----------
971,Joao,Almeida,1988-11-06,male,Yes,6838225011350756,joao.almei88@gmail.com,+55-05-05871423,active,phyzical,2021-06-08,"[-3.71722,-38.5431]",portuguese,----------
972,Aline,Santos,1972-01-11,female,Yes,8252534804861514,alin.santo72@gmail.com,+55-33-33051124,active,phyzical,2020-01-14,"[-15.77972,-47.92972]",portuguese,----------
973,Maria,Ferreira,1996-03-03,female,Yes,5533801253744205,mari.ferre96@gmail.com,+55-62-62013530,active,phyzical,2021-01-30,"[-3.71722,-38.5431]",portuguese,----------
974,Patricia,Oliveira,1991-10-05,female,Yes,3745536337711533,patr.olive91@gmail.com,+55-04-04358633,active,phyzical,2020-09-14,"[-3.10194,-60.025]",portuguese,----------
975,Joao,Ferreira,1973-06-08,male,Yes,6145735122082755,joao.ferre73@gmail.com,+55-86-86263150,active,phyzical,2020-05-11,"[-23.5475,-46.6361]",portuguese,----------
976,Luiz,Oliveira,1989-12-16,male,Yes,----------,luiz.olive89@gmail.com,+55-54-54124727,active,phyzical,2021-08-31,"[-3.71722,-38.5431]",portuguese,----------
977,Juliana,Alves,1998-10-03,female,Yes,5128664013257548,juli.alves98@gmail.com,+55-50-50048274,active,phyzical,2022-04-09,"[-23.5475,-46.6361]",portuguese,----------
978,Fernanda,Santos,1982-09-19,female,Yes,0337508712585615,fern.santo82@gmail.com,+55-83-83605382,active,phyzical,2020-10-23,"[-23.5475,-46.6361]",portuguese,----------
979,Franciska,Carvalho,1973-09-26,female,No,8374027205431718,fran.carva73@gmail.com,+55-51-51353826,active,phyzical,2020-03-30,"[-12.9711,-38.5108]",portuguese,----------
980,Paulo,Alves,1976-09-18,male,No,3275720062110277,paul.alves76@gmail.com,+55-62-62130262,active,phyzical,2021-10-06,"[-22.9064,-43.1822]",english,----------
981,Juliana,Silva,1977-01-18,female,No,----------,juli.silva77@gmail.com,+55-68-68371334,active,phyzical,2021-10-05,"[-22.9064,-43.1822]",english,----------
982,Andriana,Gomes,1960-02-09,female,No,8340346822334436,andr.gomes60@gmail.com,+55-10-10688180,active,phyzical,2022-04-30,"[-23.5475,-46.6361]",portuguese,----------
983,Antonia,Ferreira,1994-01-04,female,Yes,6877382635547820,anto.ferre94@gmail.com,+55-25-25808825,active,phyzical,2020-03-08,"[-23.4628,-46.5333]",portuguese,----------
984,Luiz,Barbosa,1962-11-11,male,Yes,8085483147837001,luiz.barbo62@gmail.com,+55-08-08687727,active,phyzical,2020-04-29,"[-25.4278,-49.2731]",portuguese,----------
985,Fernanda,Oliveira,1956-06-19,female,Yes,8111571543677622,fern.olive56@gmail.com,+55-75-75514365,active,phyzical,2022-02-17,"[-23.5475,-46.6361]",portuguese,----------
986,Patricia,Almeida,1971-06-17,female,No,5140151264433725,patr.almei71@gmail.com,+55-25-25117087,active,phyzical,2021-12-27,"[-22.9064,-43.1822]",portuguese,----------
987,Joao,Sousa,1961-07-06,male,No,----------,joao.sousa61@gmail.com,+55-01-01815750,active,phyzical,2020-01-26,"[-23.5475,-46.6361]",portuguese,----------
988,Fernanda,Cardoso,1974-05-16,female,Yes,----------,fern.cardo74@gmail.com,+55-47-47361161,active,phyzical,2020-01-15,"[-3.10194,-60.025]",portuguese,----------
989,Pedro,Santos,1984-02-21,male,Yes,7462374501675085,pedr.santo84@gmail.com,+55-28-28355370,inactive,phyzical,2021-01-28,"[-25.4278,-49.2731]",portuguese,2021-02-28
990,Ana,Almeida,1988-08-23,female,No,1066316664516837,ana.almei88@gmail.com,+55-52-52350070,active,phyzical,2022-03-07,"[-12.9711,-38.5108]",portuguese,----------
991,Patricia,Barbosa,1967-02-18,female,Yes,6053761726786805,patr.barbo67@gmail.com,+55-31-31041484,active,phyzical,2021-10-17,"[-22.7856,-43.3117]",portuguese,----------
992,Antonia,Araujo,1964-10-28,female,Yes,3364221138648001,anto.arauj64@gmail.com,+55-83-83764510,inactive,phyzical,2022-01-01,"[-25.4278,-49.2731]",portuguese,2022-04-12
993,Pedro,Alves,1991-09-25,male,Yes,5532278243080883,pedr.alves91@gmail.com,+55-87-87777637,active,phyzical,2021-07-07,"[-23.5475,-46.6361]",portuguese,----------
994,Franciska,Sousa,1995-05-14,female,Yes,2103270851171076,fran.sousa95@gmail.com,+55-55-55318874,active,phyzical,2021-11-29,"[-23.4628,-46.5333]",portuguese,----------
995,Antonio,Martins,2001-07-17,male,Yes,7835006640578042,anto.marti1@gmail.com,+55-10-10418486,active,phyzical,2020-03-17,"[-15.77972,-47.92972]",portuguese,----------
996,Aline,Melo,1944-04-16,female,Yes,4533712285154470,alin.melo44@gmail.com,+55-21-21684530,active,phyzical,2021-05-07,"[-3.10194,-60.025]",portuguese,----------
997,Fernanda,Oliveira,1955-02-02,female,Yes,1022113805536807,fern.olive55@gmail.com,+55-38-38567513,inactive,phyzical,2020-04-15,"[-23.5475,-46.6361]",portuguese,2020-07-15
998,Juliana,Araujo,1965-08-05,female,Yes,7087141202428514,juli.arauj65@gmail.com,+55-40-40486614,active,phyzical,2020-09-26,"[-19.9208,-43.9378]",portuguese,----------
999,Marcia,Sousa,1981-08-28,female,Yes,1833315844476074,marc.sousa81@gmail.com,+55-36-36761471,active,phyzical,2020-05-31,"[-22.9064,-43.1822]",portuguese,----------
1000,Ana,Gomes,1974-05-27,female,Yes,----------,ana.gomes74@gmail.com,+55-87-87870143,active,phyzical,2020-06-15,"[-23.5475,-46.6361]",portuguese,----------
